Pobreza binaria,POBREZA,,Ingresos,Nivel de Estudio alcanzado,Grupo de Edad,,4162
1,3,,"2,000.00",5,6,,
1,3,,"2,000.00",2,6,,
1,3,,"2,000.00",4,6,,
0,2,,"2,000.00",4,6,,
1,3,,"2,000.00",3,6,,
0,2,,"2,000.00",4,6,,
0,2,,"2,000.00",2,6,,
0,2,,"2,000.00",4,6,,
0,2,,"2,000.00",2,6,,
0,1,,"2,000.00",2,6,,
1,3,,"2,000.00",2,6,,
1,3,,"2,000.00",2,6,,
1,3,,"2,000.00",4,6,,
0,2,,"2,000.00",2,6,,
0,2,,"2,000.00",2,6,,
0,2,,"2,000.00",3,6,,
1,3,,"2,000.00",3,6,,
1,3,,"2,000.00",4,6,,
0,2,,"2,000.00",2,6,,
0,2,,"2,000.00",5,6,,
1,3,,"2,000.00",4,6,,
1,3,,"2,000.00",2,6,,
1,3,,"2,000.00",2,6,,
1,3,,"2,000.00",4,6,,
0,2,,"2,000.00",3,6,,
0,2,,"2,000.00",4,6,,
1,3,,"2,000.00",4,6,,
1,3,,"2,000.00",2,6,,
0,2,,"2,000.00",3,6,,
1,3,,"2,000.00",4,6,,
0,2,,"2,000.00",4,6,,
0,2,,"2,000.00",4,6,,
0,2,,"2,000.00",3,6,,
0,1,,"2,000.00",3,6,,
1,3,,"2,000.00",4,6,,
0,2,,"2,000.00",2,6,,
1,3,,"2,000.00",4,6,,
0,2,,"2,000.00",2,6,,
1,3,,"2,000.00",5,6,,
1,3,,"2,000.00",2,6,,
0,2,,"2,000.00",4,6,,
0,2,,"2,000.00",3,6,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",3,5,,
0,2,,"2,000.00",3,5,,
1,3,,"2,000.00",2,5,,
1,3,,"2,000.00",2,5,,
0,2,,"2,000.00",2,5,,
0,2,,"2,000.00",3,5,,
1,3,,"2,000.00",2,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",3,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",3,5,,
0,2,,"2,000.00",2,5,,
0,2,,"2,000.00",6,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",2,5,,
0,1,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",3,5,,
0,1,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",2,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",2,5,,
1,3,,"2,000.00",3,5,,
1,3,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
0,1,,"2,000.00",3,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",3,5,,
1,3,,"2,000.00",2,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",5,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",3,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",2,5,,
0,1,,"2,000.00",2,5,,
0,2,,"2,000.00",4,5,,
0,1,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",5,5,,
0,2,,"2,000.00",3,5,,
0,1,,"2,000.00",2,5,,
0,1,,"2,000.00",2,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",2,5,,
1,3,,"2,000.00",2,5,,
0,2,,"2,000.00",3,5,,
1,3,,"2,000.00",2,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",3,5,,
0,2,,"2,000.00",3,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",2,5,,
1,3,,"2,000.00",3,5,,
0,2,,"2,000.00",2,5,,
0,2,,"2,000.00",4,5,,
0,1,,"2,000.00",2,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
0,1,,"2,000.00",4,5,,
0,2,,"2,000.00",2,5,,
0,2,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",2,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",3,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",2,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",2,5,,
0,2,,"2,000.00",2,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",5,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
0,1,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",2,5,,
0,2,,"2,000.00",3,5,,
0,2,,"2,000.00",3,5,,
0,1,,"2,000.00",4,5,,
0,2,,"2,000.00",2,5,,
1,3,,"2,000.00",2,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",3,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",2,5,,
0,2,,"2,000.00",2,5,,
1,3,,"2,000.00",3,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",2,5,,
1,3,,"2,000.00",4,5,,
1,3,,"2,000.00",3,5,,
0,2,,"2,000.00",4,5,,
1,3,,"2,000.00",5,5,,
1,3,,"2,000.00",3,4,,
1,3,,"2,000.00",3,4,,
0,2,,"2,000.00",3,4,,
0,2,,"2,000.00",4,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",3,4,,
0,2,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",2,4,,
0,1,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",4,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",4,4,,
0,2,,"2,000.00",3,4,,
0,2,,"2,000.00",4,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",3,4,,
1,3,,"2,000.00",4,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",2,4,,
1,3,,"2,000.00",4,4,,
0,1,,"2,000.00",2,4,,
0,1,,"2,000.00",2,4,,
0,2,,"2,000.00",4,4,,
0,1,,"2,000.00",2,4,,
1,3,,"2,000.00",3,4,,
1,3,,"2,000.00",3,4,,
0,2,,"2,000.00",3,4,,
0,2,,"2,000.00",3,4,,
1,3,,"2,000.00",4,4,,
0,2,,"2,000.00",3,4,,
1,3,,"2,000.00",4,4,,
1,3,,"2,000.00",4,4,,
0,2,,"2,000.00",3,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",2,4,,
0,2,,"2,000.00",3,4,,
1,3,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",3,4,,
0,1,,"2,000.00",3,4,,
0,1,,"2,000.00",2,4,,
0,1,,"2,000.00",3,4,,
1,3,,"2,000.00",3,4,,
0,2,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",3,4,,
1,3,,"2,000.00",4,4,,
1,3,,"2,000.00",2,4,,
0,2,,"2,000.00",3,4,,
0,1,,"2,000.00",3,4,,
0,2,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",3,4,,
0,2,,"2,000.00",3,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",3,4,,
1,3,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
0,1,,"2,000.00",3,4,,
1,3,,"2,000.00",5,4,,
0,2,,"2,000.00",2,4,,
0,2,,"2,000.00",2,4,,
1,3,,"2,000.00",2,4,,
0,2,,"2,000.00",3,4,,
1,3,,"2,000.00",2,4,,
0,2,,"2,000.00",4,4,,
0,2,,"2,000.00",2,3,,
0,2,,"1,990.00",2,7,,
1,3,,"1,985.00",2,15,,
1,3,,"1,982.00",2,11,,
1,3,,"1,980.00",3,6,,
1,3,,"1,960.00",4,12,,
1,3,,"1,960.00",3,12,,
1,3,,"1,960.00",2,3,,
1,3,,"1,955.00",4,8,,
0,2,,"1,955.00",2,6,,
1,3,,"1,950.00",2,12,,
0,2,,"1,950.00",3,8,,
1,3,,"1,950.00",2,7,,
0,1,,"1,950.00",2,7,,
0,2,,"1,950.00",3,7,,
0,2,,"1,950.00",2,7,,
0,2,,"1,950.00",4,6,,
0,2,,"1,950.00",2,6,,
1,3,,"1,950.00",2,4,,
0,1,,"1,950.00",2,4,,
1,3,,"1,920.00",2,14,,
1,3,,"1,920.00",2,10,,
1,3,,"1,920.00",2,10,,
0,2,,"1,920.00",2,9,,
0,2,,"1,920.00",2,8,,
0,1,,"1,920.00",2,8,,
0,2,,"1,920.00",2,8,,
1,3,,"1,920.00",3,8,,
0,2,,"1,920.00",2,8,,
0,1,,"1,920.00",2,7,,
1,3,,"1,920.00",2,7,,
0,2,,"1,920.00",4,7,,
0,1,,"1,920.00",2,6,,
0,2,,"1,920.00",2,6,,
0,2,,"1,920.00",2,6,,
0,2,,"1,920.00",2,6,,
0,2,,"1,920.00",3,6,,
0,2,,"1,920.00",3,5,,
0,2,,"1,920.00",3,5,,
0,2,,"1,920.00",2,5,,
0,2,,"1,920.00",4,5,,
0,1,,"1,920.00",2,5,,
1,3,,"1,920.00",2,5,,
1,3,,"1,920.00",2,5,,
0,1,,"1,920.00",2,5,,
0,2,,"1,920.00",3,5,,
1,3,,"1,920.00",4,5,,
0,2,,"1,920.00",3,5,,
0,1,,"1,920.00",3,5,,
0,1,,"1,920.00",2,4,,
0,1,,"1,920.00",2,4,,
0,2,,"1,920.00",2,4,,
0,2,,"1,920.00",2,4,,
0,2,,"1,920.00",2,3,,
1,3,,"1,918.00",3,12,,
0,2,,"1,900.00",2,16,,
0,2,,"1,900.00",2,10,,
0,2,,"1,900.00",2,9,,
1,3,,"1,900.00",3,9,,
1,3,,"1,900.00",3,7,,
1,3,,"1,900.00",2,7,,
0,2,,"1,900.00",2,7,,
0,2,,"1,900.00",4,7,,
0,1,,"1,900.00",2,7,,
1,3,,"1,900.00",4,6,,
0,1,,"1,900.00",3,6,,
1,3,,"1,900.00",4,6,,
0,2,,"1,900.00",4,6,,
1,3,,"1,900.00",3,5,,
1,3,,"1,900.00",4,5,,
1,3,,"1,900.00",2,5,,
1,3,,"1,900.00",4,5,,
1,3,,"1,875.00",4,9,,
1,3,,"1,875.00",3,5,,
0,1,,"1,850.00",2,7,,
0,2,,"1,850.00",3,5,,
0,2,,"1,846.00",2,11,,
1,3,,"1,830.00",2,11,,
1,3,,"1,823.00",5,9,,
0,2,,"1,820.00",2,8,,
1,3,,"1,820.00",3,7,,
1,3,,"1,800.00",2,16,,
1,3,,"1,800.00",2,15,,
1,3,,"1,800.00",2,14,,
1,3,,"1,800.00",5,14,,
0,2,,"1,800.00",5,14,,
0,2,,"1,800.00",2,14,,
0,2,,"1,800.00",2,14,,
1,3,,"1,800.00",2,13,,
1,3,,"1,800.00",2,13,,
1,3,,"1,800.00",3,13,,
1,3,,"1,800.00",3,12,,
1,3,,"1,800.00",3,12,,
1,3,,"1,800.00",5,12,,
0,2,,"1,800.00",2,12,,
1,3,,"1,800.00",2,12,,
1,3,,"1,800.00",2,12,,
0,2,,"1,800.00",2,12,,
1,3,,"1,800.00",2,12,,
0,1,,"1,800.00",2,11,,
1,3,,"1,800.00",2,11,,
0,2,,"1,800.00",4,11,,
1,3,,"1,800.00",2,11,,
0,2,,"1,800.00",2,11,,
0,2,,"1,800.00",3,11,,
0,2,,"1,800.00",2,11,,
1,3,,"1,800.00",4,11,,
1,3,,"1,800.00",2,11,,
0,2,,"1,800.00",2,11,,
1,3,,"1,800.00",2,11,,
1,3,,"1,800.00",2,11,,
0,2,,"1,800.00",2,11,,
1,3,,"1,800.00",3,11,,
1,3,,"1,800.00",3,11,,
1,3,,"1,800.00",5,10,,
1,3,,"1,800.00",2,10,,
1,3,,"1,800.00",4,10,,
1,3,,"1,800.00",2,10,,
1,3,,"1,800.00",4,10,,
0,2,,"1,800.00",4,10,,
1,3,,"1,800.00",3,10,,
0,1,,"1,800.00",4,10,,
1,3,,"1,800.00",4,10,,
0,2,,"1,800.00",2,10,,
0,2,,"1,800.00",2,10,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",4,9,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",4,9,,
1,3,,"1,800.00",2,9,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",3,9,,
0,1,,"1,800.00",2,9,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",2,9,,
0,2,,"1,800.00",4,9,,
1,3,,"1,800.00",4,9,,
1,3,,"1,800.00",2,9,,
1,3,,"1,800.00",2,9,,
0,2,,"1,800.00",2,9,,
0,1,,"1,800.00",3,9,,
1,3,,"1,800.00",3,9,,
0,2,,"1,800.00",2,9,,
1,3,,"1,800.00",2,9,,
1,3,,"1,800.00",2,8,,
0,2,,"1,800.00",3,8,,
0,2,,"1,800.00",2,8,,
0,2,,"1,800.00",2,8,,
0,1,,"1,800.00",2,8,,
0,2,,"1,800.00",2,8,,
0,1,,"1,800.00",2,8,,
0,2,,"1,800.00",2,8,,
1,3,,"1,800.00",2,8,,
1,3,,"1,800.00",2,8,,
1,3,,"1,800.00",4,8,,
0,1,,"1,800.00",2,8,,
0,2,,"1,800.00",2,8,,
0,2,,"1,800.00",4,8,,
0,2,,"1,800.00",2,8,,
1,3,,"1,800.00",4,8,,
1,3,,"1,800.00",2,8,,
1,3,,"1,800.00",2,8,,
0,2,,"1,800.00",3,8,,
1,3,,"1,800.00",2,8,,
0,2,,"1,800.00",3,8,,
0,2,,"1,800.00",4,8,,
0,2,,"1,800.00",3,8,,
0,1,,"1,800.00",2,7,,
0,2,,"1,800.00",3,7,,
0,2,,"1,800.00",2,7,,
1,3,,"1,800.00",2,7,,
0,2,,"1,800.00",2,7,,
1,3,,"1,800.00",4,7,,
0,2,,"1,800.00",2,7,,
0,2,,"1,800.00",3,7,,
0,2,,"1,800.00",2,7,,
0,2,,"1,800.00",4,7,,
1,3,,"1,800.00",5,7,,
0,2,,"1,800.00",3,7,,
0,2,,"1,800.00",4,7,,
1,3,,"1,800.00",2,7,,
0,2,,"1,800.00",4,7,,
0,2,,"1,800.00",4,7,,
1,3,,"1,800.00",3,7,,
0,2,,"1,800.00",4,7,,
1,3,,"1,800.00",3,7,,
0,2,,"1,800.00",2,7,,
1,3,,"1,800.00",2,7,,
1,3,,"1,800.00",2,7,,
0,2,,"1,800.00",2,7,,
1,3,,"1,800.00",4,7,,
0,2,,"1,800.00",4,6,,
1,3,,"1,800.00",3,6,,
1,3,,"1,800.00",4,6,,
0,1,,"1,800.00",2,6,,
1,3,,"1,800.00",5,6,,
0,2,,"1,800.00",4,6,,
0,1,,"1,800.00",2,6,,
1,3,,"1,800.00",3,6,,
0,2,,"1,800.00",2,6,,
0,2,,"1,800.00",3,6,,
1,3,,"1,800.00",2,6,,
1,3,,"1,800.00",2,6,,
0,1,,"1,800.00",2,6,,
0,1,,"1,800.00",2,6,,
1,3,,"1,800.00",2,6,,
0,2,,"1,800.00",2,6,,
0,2,,"1,800.00",2,6,,
1,3,,"1,800.00",4,6,,
0,2,,"1,800.00",3,6,,
0,2,,"1,800.00",3,6,,
0,2,,"1,800.00",2,6,,
1,3,,"1,800.00",5,6,,
0,1,,"1,800.00",2,6,,
1,3,,"1,800.00",4,6,,
0,2,,"1,800.00",3,6,,
0,2,,"1,800.00",3,6,,
1,3,,"1,800.00",2,6,,
0,2,,"1,800.00",2,6,,
1,3,,"1,800.00",2,6,,
1,3,,"1,800.00",5,6,,
1,3,,"1,800.00",4,6,,
1,3,,"1,800.00",2,6,,
1,3,,"1,800.00",2,6,,
0,2,,"1,800.00",2,6,,
0,2,,"1,800.00",2,6,,
1,3,,"1,800.00",2,6,,
0,2,,"1,800.00",2,6,,
0,2,,"1,800.00",2,6,,
1,3,,"1,800.00",4,6,,
1,3,,"1,800.00",4,5,,
0,2,,"1,800.00",4,5,,
1,3,,"1,800.00",4,5,,
0,2,,"1,800.00",4,5,,
1,3,,"1,800.00",4,5,,
0,2,,"1,800.00",2,5,,
1,3,,"1,800.00",4,5,,
0,1,,"1,800.00",4,5,,
1,3,,"1,800.00",3,5,,
0,2,,"1,800.00",3,5,,
0,2,,"1,800.00",4,5,,
1,3,,"1,800.00",2,5,,
0,2,,"1,800.00",2,5,,
1,3,,"1,800.00",4,5,,
0,1,,"1,800.00",2,5,,
1,3,,"1,800.00",4,5,,
0,2,,"1,800.00",4,5,,
0,2,,"1,800.00",4,5,,
0,2,,"1,800.00",3,5,,
1,3,,"1,800.00",3,5,,
0,2,,"1,800.00",4,5,,
0,2,,"1,800.00",2,5,,
0,2,,"1,800.00",3,5,,
1,3,,"1,800.00",4,5,,
0,2,,"1,800.00",4,5,,
1,3,,"1,800.00",2,5,,
1,3,,"1,800.00",2,5,,
0,2,,"1,800.00",2,5,,
0,1,,"1,800.00",2,5,,
0,2,,"1,800.00",3,5,,
1,3,,"1,800.00",4,5,,
0,1,,"1,800.00",2,5,,
0,1,,"1,800.00",3,5,,
0,2,,"1,800.00",2,5,,
0,2,,"1,800.00",2,5,,
1,3,,"1,800.00",4,5,,
0,2,,"1,800.00",3,5,,
0,1,,"1,800.00",4,5,,
1,3,,"1,800.00",4,5,,
0,1,,"1,800.00",2,5,,
1,3,,"1,800.00",4,5,,
1,3,,"1,800.00",3,5,,
0,1,,"1,800.00",4,5,,
0,2,,"1,800.00",2,5,,
1,3,,"1,800.00",2,5,,
0,2,,"1,800.00",2,5,,
0,2,,"1,800.00",3,5,,
0,1,,"1,800.00",2,5,,
0,2,,"1,800.00",5,5,,
0,2,,"1,800.00",2,5,,
1,3,,"1,800.00",4,5,,
1,3,,"1,800.00",4,5,,
0,1,,"1,800.00",2,4,,
1,3,,"1,800.00",3,4,,
1,3,,"1,800.00",4,4,,
1,3,,"1,800.00",3,4,,
0,2,,"1,800.00",2,4,,
0,2,,"1,800.00",3,4,,
1,3,,"1,800.00",3,4,,
0,2,,"1,800.00",2,4,,
0,2,,"1,800.00",2,4,,
0,2,,"1,800.00",2,4,,
1,3,,"1,800.00",4,4,,
0,2,,"1,800.00",2,4,,
0,2,,"1,800.00",3,4,,
0,2,,"1,800.00",3,4,,
1,3,,"1,800.00",2,4,,
0,2,,"1,800.00",2,4,,
0,1,,"1,800.00",2,4,,
0,1,,"1,800.00",2,4,,
1,3,,"1,800.00",4,4,,
0,2,,"1,800.00",2,4,,
0,2,,"1,800.00",2,4,,
1,3,,"1,800.00",3,4,,
0,2,,"1,800.00",2,4,,
1,3,,"1,800.00",3,4,,
0,1,,"1,800.00",2,4,,
0,1,,"1,800.00",3,4,,
0,2,,"1,800.00",2,4,,
1,3,,"1,800.00",2,4,,
0,2,,"1,800.00",2,4,,
1,3,,"1,800.00",3,4,,
1,3,,"1,800.00",4,4,,
1,3,,"1,800.00",4,4,,
1,3,,"1,800.00",2,4,,
0,2,,"1,800.00",2,4,,
0,2,,"1,800.00",2,4,,
0,2,,"1,800.00",2,4,,
0,1,,"1,800.00",2,4,,
0,2,,"1,800.00",2,3,,
0,2,,"1,800.00",2,3,,
1,3,,"1,800.00",2,3,,
1,3,,"1,787.00",2,11,,
0,2,,"1,782.00",2,11,,
0,2,,"1,775.00",2,5,,
0,2,,"1,771.00",5,7,,
1,3,,"1,770.00",4,4,,
1,3,,"1,750.00",5,8,,
1,3,,"1,750.00",4,5,,
1,3,,"1,725.00",4,8,,
0,2,,"1,725.00",4,5,,
1,3,,"1,700.00",3,13,,
1,3,,"1,700.00",2,11,,
1,3,,"1,700.00",2,10,,
0,1,,"1,700.00",2,10,,
1,3,,"1,700.00",2,9,,
1,3,,"1,700.00",2,9,,
1,3,,"1,700.00",4,9,,
0,2,,"1,700.00",4,8,,
1,3,,"1,700.00",3,6,,
0,2,,"1,700.00",2,6,,
0,2,,"1,700.00",4,6,,
1,3,,"1,700.00",4,6,,
0,2,,"1,700.00",3,6,,
0,2,,"1,700.00",4,6,,
0,2,,"1,700.00",4,6,,
0,2,,"1,700.00",4,6,,
1,3,,"1,700.00",4,6,,
0,2,,"1,700.00",4,6,,
0,2,,"1,700.00",4,6,,
1,3,,"1,700.00",4,6,,
1,3,,"1,700.00",4,5,,
0,2,,"1,700.00",2,5,,
1,3,,"1,700.00",4,5,,
1,3,,"1,700.00",3,5,,
1,3,,"1,700.00",4,5,,
1,3,,"1,700.00",4,4,,
0,2,,"1,700.00",3,4,,
1,3,,"1,700.00",3,4,,
0,2,,"1,700.00",2,4,,
0,2,,"1,680.00",3,10,,
1,3,,"1,680.00",2,9,,
0,2,,"1,680.00",2,9,,
0,2,,"1,680.00",2,8,,
0,2,,"1,680.00",2,7,,
1,3,,"1,680.00",2,7,,
0,1,,"1,680.00",2,7,,
1,3,,"1,680.00",4,7,,
0,1,,"1,680.00",3,7,,
0,2,,"1,680.00",4,7,,
1,3,,"1,680.00",3,7,,
0,2,,"1,680.00",2,6,,
1,3,,"1,680.00",2,6,,
0,2,,"1,680.00",3,5,,
0,2,,"1,680.00",2,5,,
0,2,,"1,680.00",3,5,,
0,2,,"1,680.00",2,4,,
0,2,,"1,680.00",2,4,,
0,2,,"1,680.00",2,4,,
0,1,,"1,680.00",2,4,,
0,1,,"1,680.00",2,4,,
0,2,,"1,680.00",3,4,,
1,3,,"1,660.00",4,11,,
0,2,,"1,650.00",3,9,,
0,2,,"1,650.00",3,7,,
0,2,,"1,650.00",2,4,,
0,2,,"1,600.00",2,14,,
0,2,,"1,600.00",4,14,,
1,3,,"1,600.00",2,13,,
0,2,,"1,600.00",2,13,,
1,3,,"1,600.00",2,13,,
1,3,,"1,600.00",2,13,,
1,3,,"1,600.00",4,13,,
1,3,,"1,600.00",3,13,,
0,2,,"1,600.00",2,12,,
1,3,,"1,600.00",2,12,,
1,3,,"1,600.00",4,12,,
1,3,,"1,600.00",3,12,,
1,3,,"1,600.00",2,12,,
0,2,,"1,600.00",2,11,,
1,3,,"1,600.00",2,11,,
0,2,,"1,600.00",2,11,,
0,2,,"1,600.00",2,11,,
1,3,,"1,600.00",2,11,,
0,2,,"1,600.00",2,11,,
0,2,,"1,600.00",2,10,,
1,3,,"1,600.00",4,10,,
1,3,,"1,600.00",4,10,,
0,2,,"1,600.00",2,10,,
0,2,,"1,600.00",2,10,,
0,2,,"1,600.00",2,10,,
1,3,,"1,600.00",2,10,,
1,3,,"1,600.00",4,9,,
1,3,,"1,600.00",2,9,,
0,2,,"1,600.00",4,9,,
0,2,,"1,600.00",2,9,,
1,3,,"1,600.00",4,9,,
0,2,,"1,600.00",2,9,,
0,2,,"1,600.00",2,9,,
1,3,,"1,600.00",3,9,,
1,3,,"1,600.00",3,9,,
1,3,,"1,600.00",2,9,,
1,3,,"1,600.00",5,9,,
1,3,,"1,600.00",2,8,,
0,2,,"1,600.00",4,8,,
0,2,,"1,600.00",2,8,,
0,2,,"1,600.00",3,8,,
0,2,,"1,600.00",2,8,,
0,2,,"1,600.00",2,8,,
1,3,,"1,600.00",2,8,,
1,3,,"1,600.00",4,8,,
1,3,,"1,600.00",5,8,,
0,2,,"1,600.00",2,8,,
0,2,,"1,600.00",4,7,,
0,1,,"1,600.00",3,7,,
1,3,,"1,600.00",4,7,,
1,3,,"1,600.00",2,7,,
1,3,,"1,600.00",4,7,,
1,3,,"1,600.00",2,7,,
1,3,,"1,600.00",2,7,,
1,3,,"1,600.00",2,7,,
0,1,,"1,600.00",2,7,,
0,2,,"1,600.00",2,7,,
0,1,,"1,600.00",2,7,,
0,2,,"1,600.00",3,7,,
0,2,,"1,600.00",2,7,,
0,2,,"1,600.00",4,7,,
0,2,,"1,600.00",3,7,,
0,2,,"1,600.00",4,7,,
0,1,,"1,600.00",2,7,,
0,2,,"1,600.00",4,7,,
1,3,,"1,600.00",2,7,,
0,2,,"1,600.00",2,7,,
0,2,,"1,600.00",2,7,,
0,2,,"1,600.00",2,7,,
0,2,,"1,600.00",4,6,,
0,2,,"1,600.00",3,6,,
1,3,,"1,600.00",4,6,,
1,3,,"1,600.00",2,6,,
0,2,,"1,600.00",2,6,,
0,1,,"1,600.00",4,6,,
0,2,,"1,600.00",3,6,,
1,3,,"1,600.00",4,6,,
0,2,,"1,600.00",2,6,,
1,3,,"1,600.00",2,6,,
1,3,,"1,600.00",4,6,,
0,2,,"1,600.00",3,6,,
1,3,,"1,600.00",2,6,,
0,2,,"1,600.00",2,6,,
0,2,,"1,600.00",2,6,,
0,2,,"1,600.00",4,6,,
1,3,,"1,600.00",4,6,,
0,2,,"1,600.00",4,6,,
1,3,,"1,600.00",2,6,,
0,2,,"1,600.00",4,6,,
1,3,,"1,600.00",4,6,,
0,1,,"1,600.00",2,6,,
0,2,,"1,600.00",4,5,,
1,3,,"1,600.00",3,5,,
0,2,,"1,600.00",2,5,,
1,3,,"1,600.00",3,5,,
0,2,,"1,600.00",2,5,,
1,3,,"1,600.00",2,5,,
1,3,,"1,600.00",4,5,,
0,1,,"1,600.00",3,5,,
0,2,,"1,600.00",3,5,,
0,2,,"1,600.00",3,5,,
0,2,,"1,600.00",2,5,,
1,3,,"1,600.00",4,5,,
1,3,,"1,600.00",3,5,,
1,3,,"1,600.00",4,5,,
1,3,,"1,600.00",2,5,,
0,2,,"1,600.00",3,5,,
1,3,,"1,600.00",2,5,,
0,2,,"1,600.00",3,5,,
1,3,,"1,600.00",3,5,,
0,2,,"1,600.00",3,5,,
1,3,,"1,600.00",4,5,,
0,2,,"1,600.00",2,5,,
0,2,,"1,600.00",4,5,,
0,2,,"1,600.00",3,5,,
0,1,,"1,600.00",4,5,,
1,3,,"1,600.00",3,5,,
1,3,,"1,600.00",3,5,,
0,2,,"1,600.00",4,5,,
0,2,,"1,600.00",4,5,,
1,3,,"1,600.00",4,5,,
0,2,,"1,600.00",2,5,,
0,2,,"1,600.00",3,5,,
0,2,,"1,600.00",2,5,,
1,3,,"1,600.00",4,5,,
0,2,,"1,600.00",4,5,,
0,2,,"1,600.00",4,5,,
0,2,,"1,600.00",4,5,,
1,3,,"1,600.00",2,5,,
0,1,,"1,600.00",4,5,,
1,3,,"1,600.00",4,5,,
1,3,,"1,600.00",3,5,,
1,3,,"1,600.00",2,5,,
0,1,,"1,600.00",2,5,,
0,2,,"1,600.00",3,5,,
0,2,,"1,600.00",2,5,,
1,3,,"1,600.00",4,5,,
0,2,,"1,600.00",2,5,,
0,2,,"1,600.00",2,4,,
